sunspots,dates,year,month,lag_1_sunspots,lag_2_sunspots,lag_3_sunspots,lag_4_sunspots,lag_5_sunspots,lag_6_sunspots,lag_12_sunspots,lag_24_sunspots,lag_36_sunspots,avg_3_sunspots,avg_6_sunspots,avg_12_sunspots,avg_24_sunspots,avg_36_sunspots,roll_max_sunspots,roll_min_sunspots,roll_avg_sunspots,target_dates,target_sunspots
43.8,1774-04-30,1774,4,55.7,65.4,46.8,43.2,40.9,26.3,32.9,92.2,64.9,54.96666666666665,49.30000000000005,38.44166666666667,46.32916666666667,61.44722222222216,158.6,0.0,51.1233552631579,1785-02-28,8.0
51.3,1774-05-31,1774,5,43.8,55.7,65.4,46.8,43.2,40.9,41.1,38.0,152.7,50.26666666666665,51.03333333333338,39.291666666666664,46.88333333333333,58.6305555555555,158.6,0.0,51.1239344262295,1785-03-31,9.0
28.5,1774-06-30,1774,6,51.3,43.8,55.7,65.4,46.8,43.2,28.4,57.0,119.5,41.19999999999998,48.58333333333338,39.300000000000004,45.69583333333333,56.102777777777725,158.6,0.0,51.05,1785-04-30,15.7
17.5,1774-07-31,1774,7,28.5,51.3,43.8,55.7,65.4,46.8,27.7,77.3,67.7,32.433333333333316,43.700000000000045,38.45,43.20416666666667,54.70833333333328,158.6,0.0,50.94071661237785,1785-05-31,20.7
6.6,1774-08-31,1774,8,17.5,28.5,51.3,43.8,55.7,65.4,12.7,56.2,58.5,17.53333333333332,33.90000000000004,37.94166666666667,41.1375,53.26666666666661,158.6,0.0,50.79675324675325,1785-06-30,26.3
7.9,1774-09-30,1774,9,6.6,17.5,28.5,51.3,43.8,55.7,29.3,50.5,101.4,10.666666666666652,25.93333333333338,36.15833333333334,39.362500000000004,50.66944444444439,158.6,0.0,50.65792880258899,1785-07-31,36.3
14.0,1774-10-31,1774,10,7.9,6.6,17.5,28.5,51.3,43.8,26.3,78.6,90.0,9.499999999999986,20.966666666666715,35.13333333333333,36.670833333333334,48.55833333333327,158.6,0.0,50.53967741935484,1785-08-31,20.0
17.7,1774-11-30,1774,11,14.0,7.9,6.6,17.5,28.5,51.3,40.9,61.3,99.7,13.199999999999983,15.366666666666715,33.2,34.85416666666667,46.280555555555495,158.6,0.0,50.434083601286176,1785-09-30,32.0
12.2,1774-12-31,1774,12,17.7,14.0,7.9,6.6,17.5,28.5,43.2,64.0,95.7,14.633333333333317,12.650000000000048,30.61666666666667,32.69583333333334,43.96111111111105,158.6,0.0,50.31153846153846,1785-10-31,47.2
4.4,1775-01-31,1775,1,12.2,17.7,14.0,7.9,6.6,17.5,46.8,54.6,100.9,11.433333333333316,10.466666666666715,27.083333333333332,30.60416666666667,41.280555555555495,158.6,0.0,50.16485623003195,1785-11-30,40.2
0.0,1775-02-28,1775,2,4.4,12.2,17.7,14.0,7.9,6.6,65.4,29.0,90.8,5.533333333333316,9.366666666666715,21.633333333333336,29.39583333333334,38.758333333333276,158.6,0.0,50.005095541401275,1785-12-31,27.3
11.6,1775-03-31,1775,3,0.0,4.4,12.2,17.7,14.0,7.9,55.7,51.2,31.1,5.333333333333316,9.983333333333382,17.958333333333336,27.745833333333337,38.21666666666661,158.6,0.0,49.8831746031746,1786-01-31,37.2
11.2,1775-04-30,1775,4,11.6,0.0,4.4,12.2,17.7,14.0,43.8,32.9,92.2,7.599999999999983,9.516666666666715,15.241666666666669,26.841666666666672,35.96666666666661,158.6,0.0,49.76075949367089,1786-02-28,47.6
3.9,1775-05-31,1775,5,11.2,11.6,0.0,4.4,12.2,17.7,51.3,41.1,38.0,8.899999999999983,7.216666666666715,11.29166666666667,25.29166666666667,35.01944444444439,158.6,0.0,49.61608832807571,1786-03-31,47.7
12.3,1775-06-30,1775,6,3.9,11.2,11.6,0.0,4.4,12.2,28.5,28.4,57.0,9.133333333333317,7.233333333333381,9.941666666666668,24.620833333333337,33.77777777777772,158.6,0.0,49.49874213836478,1786-04-30,85.4
1.0,1775-07-31,1775,7,12.3,3.9,11.2,11.6,0.0,4.4,17.5,27.7,77.3,5.7333333333333165,6.666666666666715,8.566666666666668,23.508333333333336,31.658333333333278,158.6,0.0,49.346708463949845,1786-05-31,92.3
7.9,1775-08-31,1775,8,1.0,12.3,3.9,11.2,11.6,0.0,6.6,12.7,56.2,7.0666666666666496,7.983333333333381,8.675000000000002,23.308333333333334,30.316666666666613,158.6,0.0,49.2171875,1786-06-30,59.0
3.2,1775-09-30,1775,9,7.9,1.0,12.3,3.9,11.2,11.6,7.9,29.3,50.5,4.033333333333316,6.583333333333382,8.283333333333337,22.220833333333335,29.002777777777723,158.6,0.0,49.07383177570094,1786-07-31,83.0
5.6,1775-10-31,1775,10,3.2,7.9,1.0,12.3,3.9,11.2,14.0,26.3,78.6,5.566666666666649,5.650000000000048,7.583333333333336,21.358333333333334,26.974999999999948,158.6,0.0,48.9388198757764,1786-08-31,89.7
15.1,1775-11-30,1775,11,5.6,3.2,7.9,1.0,12.3,3.9,17.7,40.9,61.3,7.966666666666648,7.5166666666667155,7.366666666666668,20.283333333333335,25.691666666666617,158.6,0.0,48.83405572755419,1786-09-30,111.5
7.9,1775-12-31,1775,12,15.1,5.6,3.2,7.9,1.0,12.3,12.2,43.2,64.0,9.533333333333315,6.783333333333382,7.0083333333333355,18.812500000000004,24.133333333333283,158.6,0.0,48.70771604938272,1786-10-31,112.3
21.7,1776-01-31,1776,1,7.9,15.1,5.6,3.2,7.9,1.0,4.4,46.8,54.6,14.899999999999983,10.233333333333382,8.450000000000001,17.76666666666667,23.21944444444439,158.6,0.0,48.62461538461539,1786-11-30,116.0
11.6,1776-02-29,1776,2,21.7,7.9,15.1,5.6,3.2,7.9,0.0,65.4,29.0,13.733333333333315,10.85000000000005,9.416666666666668,15.525,22.73611111111106,158.6,0.0,48.51104294478528,1786-12-31,112.7
6.3,1776-03-31,1776,3,11.6,21.7,7.9,15.1,5.6,3.2,11.6,55.7,51.2,13.199999999999982,11.366666666666715,8.975000000000001,13.466666666666669,21.488888888888837,158.6,0.0,48.38195718654435,1787-01-31,134.7
21.8,1776-04-30,1776,4,6.3,11.6,21.7,7.9,15.1,5.6,11.2,43.8,32.9,13.233333333333315,14.066666666666714,9.858333333333334,12.550000000000002,21.1805555555555,158.6,0.0,48.300914634146345,1787-02-28,106.0
11.2,1776-05-31,1776,5,21.8,6.3,11.6,21.7,7.9,15.1,3.9,51.3,41.1,13.09999999999998,13.416666666666716,10.466666666666667,10.879166666666668,20.349999999999948,158.6,0.0,48.188145896656536,1787-03-31,87.4
19.0,1776-06-30,1776,6,11.2,21.8,6.3,11.6,21.7,7.9,12.3,28.5,28.4,17.333333333333314,15.266666666666715,11.025,10.483333333333334,20.088888888888835,158.6,0.0,48.09969696969697,1787-04-30,127.2
1.0,1776-07-31,1776,7,19.0,11.2,21.8,6.3,11.6,21.7,1.0,17.5,27.7,10.39999999999998,11.816666666666714,11.025,9.795833333333334,19.347222222222168,158.6,0.0,47.95740181268883,1787-05-31,134.8
24.2,1776-08-31,1776,8,1.0,19.0,11.2,21.8,6.3,11.6,7.9,6.6,12.7,14.733333333333315,13.916666666666714,12.383333333333333,10.529166666666667,19.666666666666615,158.6,0.0,47.885843373493984,1787-06-30,99.2
16.0,1776-09-30,1776,9,24.2,1.0,19.0,11.2,21.8,6.3,3.2,7.9,29.3,13.733333333333315,15.533333333333381,13.450000000000001,10.866666666666667,19.29722222222217,158.6,0.0,47.7900900900901,1787-07-31,128.0
30.0,1776-10-31,1776,10,16.0,24.2,1.0,19.0,11.2,21.8,5.6,14.0,26.3,23.39999999999998,16.90000000000005,15.483333333333334,11.533333333333333,19.39999999999995,158.6,0.0,47.736826347305396,1787-08-31,137.2
35.0,1776-11-30,1776,11,30.0,16.0,24.2,1.0,19.0,11.2,15.1,17.7,40.9,26.999999999999982,20.866666666666713,17.14166666666667,12.254166666666668,19.23611111111106,158.6,0.0,47.69880597014926,1787-09-30,157.3
40.0,1776-12-31,1776,12,35.0,30.0,16.0,24.2,1.0,19.0,7.9,12.2,43.2,34.99999999999998,24.366666666666713,19.816666666666666,13.412500000000001,19.14722222222217,158.6,0.0,47.67589285714286,1787-10-31,157.0
45.0,1777-01-31,1777,1,40.0,35.0,30.0,16.0,24.2,1.0,21.7,4.4,46.8,39.99999999999998,31.700000000000045,21.758333333333336,15.10416666666667,19.09722222222217,158.6,0.0,47.6679525222552,1787-11-30,141.5
36.5,1777-02-28,1777,2,45.0,40.0,35.0,30.0,16.0,24.2,11.6,0.0,65.4,40.49999999999998,33.75000000000005,23.833333333333332,16.625000000000004,18.294444444444395,158.6,0.0,47.63491124260356,1787-12-31,174.0
39.0,1777-03-31,1777,3,36.5,45.0,40.0,35.0,30.0,16.0,6.3,11.6,55.7,40.16666666666665,37.58333333333338,26.558333333333334,17.76666666666667,17.830555555555506,158.6,0.0,47.60943952802361,1788-01-31,138.0
95.5,1777-04-30,1777,4,39.0,36.5,45.0,40.0,35.0,30.0,21.8,11.2,43.8,56.99999999999998,48.50000000000005,32.699999999999996,21.27916666666667,19.266666666666616,158.6,0.0,47.750294117647066,1788-02-29,129.2
80.3,1777-05-31,1777,5,95.5,39.0,36.5,45.0,40.0,35.0,11.2,3.9,51.3,71.59999999999998,56.05000000000005,38.458333333333336,24.462500000000002,20.072222222222173,158.6,0.0,47.845747800586516,1788-03-31,143.3
80.7,1777-06-30,1777,6,80.3,95.5,39.0,36.5,45.0,40.0,19.0,12.3,28.5,85.49999999999999,62.83333333333338,43.6,27.312500000000004,21.522222222222172,158.6,0.0,47.941812865497084,1788-04-30,108.5
95.0,1777-07-31,1777,7,80.7,80.3,95.5,39.0,36.5,45.0,1.0,1.0,17.5,85.33333333333331,71.16666666666671,51.43333333333334,31.22916666666667,23.67499999999995,158.6,0.0,48.07900874635569,1788-05-31,113.0
112.0,1777-08-31,1777,8,95.0,80.7,80.3,95.5,39.0,36.5,24.2,7.9,6.6,95.89999999999998,83.75000000000004,58.75,35.56666666666667,26.602777777777728,158.6,0.0,48.26482558139536,1788-06-30,154.2
116.2,1777-09-30,1777,9,112.0,95.0,80.7,80.3,95.5,39.0,16.0,3.2,7.9,107.7333333333333,96.61666666666672,67.10000000000001,40.275000000000006,29.61111111111106,158.6,0.0,48.46173913043479,1788-07-31,141.5
106.5,1777-10-31,1777,10,116.2,112.0,95.0,80.7,80.3,95.5,30.0,5.6,14.0,111.56666666666665,98.45000000000005,73.47500000000001,44.479166666666664,32.18055555555551,158.6,0.0,48.62947976878613,1788-08-31,136.0
146.0,1777-11-30,1777,11,106.5,116.2,112.0,95.0,80.7,80.3,35.0,15.1,17.7,122.89999999999998,109.40000000000005,82.72500000000001,49.93333333333334,35.74444444444439,158.6,0.0,48.910086455331424,1788-09-30,141.0
157.3,1777-12-31,1777,12,146.0,106.5,116.2,112.0,95.0,80.7,40.0,7.9,12.2,136.6,122.1666666666667,92.5,56.15833333333333,39.77499999999995,158.6,0.0,49.22155172413794,1788-10-31,142.0
177.3,1778-01-31,1778,1,157.3,146.0,106.5,116.2,112.0,95.0,45.0,21.7,4.4,160.2,135.88333333333335,103.52499999999999,62.64166666666666,44.57777777777772,177.3,0.0,49.58853868194843,1788-11-30,94.7
109.3,1778-02-28,1778,2,177.3,157.3,146.0,106.5,116.2,112.0,36.5,11.6,0.0,147.96666666666667,135.43333333333337,109.59166666666665,66.71249999999999,47.61388888888883,177.3,0.0,49.75914285714286,1788-12-31,129.5
134.0,1778-03-31,1778,3,109.3,177.3,157.3,146.0,106.5,116.2,39.0,6.3,11.6,140.2,138.4,117.50833333333333,72.03333333333333,51.01388888888883,177.3,0.0,49.999145299145304,1789-01-31,114.0
145.0,1778-04-30,1778,4,134.0,109.3,177.3,157.3,146.0,106.5,95.5,21.8,11.2,129.4333333333333,144.8166666666667,121.63333333333333,77.16666666666667,54.7305555555555,177.3,0.0,50.269034090909095,1789-02-28,125.3
238.9,1778-05-31,1778,5,145.0,134.0,109.3,177.3,157.3,146.0,80.3,11.2,3.9,172.63333333333333,160.3,134.85,86.65416666666665,61.258333333333276,238.9,0.0,50.80339943342777,1789-03-31,120.0
171.6,1778-06-30,1778,6,238.9,145.0,134.0,109.3,177.3,157.3,80.7,19.0,12.3,185.16666666666666,162.68333333333334,142.42499999999998,93.01249999999999,65.68333333333327,238.9,0.0,51.14463276836158,1789-04-30,123.3
153.0,1778-07-31,1778,7,171.6,238.9,145.0,134.0,109.3,177.3,95.0,1.0,1.0,187.83333333333334,158.63333333333333,147.25833333333333,99.34583333333332,69.9055555555555,238.9,0.0,51.43154929577465,1789-05-31,123.5
140.0,1778-08-31,1778,8,153.0,171.6,238.9,145.0,134.0,109.3,112.0,24.2,7.9,154.86666666666667,163.75,149.59166666666667,104.17083333333333,73.57499999999993,238.9,0.0,51.68033707865169,1789-06-30,120.0
171.7,1778-09-30,1778,9,140.0,153.0,171.6,238.9,145.0,134.0,116.2,16.0,3.2,154.9,170.03333333333333,154.21666666666667,110.65833333333332,78.25555555555549,238.9,0.0,52.01652661064426,1789-07-31,117.0
156.3,1778-10-31,1778,10,171.7,140.0,153.0,171.6,238.9,145.0,106.5,30.0,5.6,156.0,171.91666666666666,158.36666666666665,115.92083333333333,82.4416666666666,238.9,0.0,52.30782122905028,1789-08-31,103.0
150.3,1778-11-30,1778,11,156.3,171.7,140.0,153.0,171.6,238.9,146.0,35.0,15.1,159.43333333333334,157.15,158.725,120.72500000000001,86.19722222222217,238.9,0.0,52.580779944289695,1789-09-30,112.0
105.0,1778-12-31,1778,12,150.3,156.3,171.7,140.0,153.0,171.6,157.3,40.0,7.9,137.20000000000002,146.05,154.36666666666665,123.43333333333334,88.89444444444439,238.9,0.0,52.72638888888889,1789-10-31,89.7
114.7,1779-01-31,1779,1,105.0,150.3,156.3,171.7,140.0,153.0,177.3,45.0,21.7,123.33333333333333,139.66666666666669,149.15,126.33749999999999,91.47777777777772,238.9,0.0,52.898060941828255,1789-11-30,134.0
165.7,1779-02-28,1779,2,114.7,105.0,150.3,156.3,171.7,140.0,109.3,36.5,11.6,128.46666666666667,143.95000000000002,153.85,131.72083333333333,95.75833333333327,238.9,0.0,53.209668508287294,1789-12-31,135.5
118.0,1779-03-31,1779,3,165.7,114.7,105.0,150.3,156.3,171.7,134.0,39.0,6.3,132.79999999999998,135.0,152.51666666666668,135.0125,98.86111111111104,238.9,0.0,53.38815426997245,1790-01-31,103.0
145.0,1779-04-30,1779,4,118.0,165.7,114.7,105.0,150.3,156.3,145.0,95.5,21.8,142.9,133.11666666666667,152.51666666666668,137.075,102.28333333333326,238.9,0.0,53.63983516483517,1790-02-28,127.5
140.0,1779-05-31,1779,5,145.0,118.0,165.7,114.7,105.0,150.3,238.9,80.3,11.2,134.33333333333334,131.4,144.275,139.56249999999997,105.86111111111104,238.9,0.0,53.876438356164385,1790-03-31,96.3
113.7,1779-06-30,1779,6,140.0,145.0,118.0,165.7,114.7,105.0,171.6,80.7,19.0,132.9,132.85000000000002,139.45000000000002,140.93749999999997,108.4916666666666,238.9,0.0,54.03989071038252,1790-04-30,94.0
143.0,1779-07-31,1779,7,113.7,140.0,145.0,118.0,165.7,114.7,153.0,95.0,1.0,132.23333333333332,137.5666666666667,138.61666666666667,142.93749999999997,112.43611111111105,238.9,0.0,54.28228882833788,1790-05-31,93.0
112.0,1779-08-31,1779,8,143.0,113.7,140.0,145.0,118.0,165.7,140.0,112.0,24.2,122.89999999999999,128.61666666666667,136.28333333333333,142.93749999999997,114.87499999999994,238.9,0.0,54.43913043478261,1790-06-30,91.0
111.0,1779-09-30,1779,9,112.0,143.0,113.7,140.0,145.0,118.0,171.7,116.2,16.0,122.0,127.45,131.225,142.72083333333333,117.51388888888884,238.9,0.0,54.59241192411925,1790-07-31,69.3
124.0,1779-10-31,1779,10,111.0,112.0,143.0,113.7,140.0,145.0,156.3,106.5,30.0,115.66666666666667,123.95,128.53333333333333,143.45,120.12499999999994,238.9,0.0,54.78000000000001,1790-08-31,87.0
114.0,1779-11-30,1779,11,124.0,111.0,112.0,143.0,113.7,140.0,150.3,146.0,35.0,116.33333333333333,119.61666666666667,125.50833333333334,142.11666666666665,122.3194444444444,238.9,0.0,54.93962264150944,1790-09-30,77.3
110.0,1779-12-31,1779,12,114.0,124.0,111.0,112.0,143.0,113.7,105.0,157.3,40.0,116.0,119.0,125.92500000000001,140.14583333333331,124.26388888888884,238.9,0.0,55.087634408602156,1790-10-31,84.3
70.0,1780-01-31,1780,1,110.0,114.0,124.0,111.0,112.0,143.0,114.7,177.3,45.0,98.0,106.83333333333333,122.2,135.67499999999998,124.95833333333329,238.9,0.0,55.12761394101877,1790-11-30,82.0
98.0,1780-02-29,1780,2,70.0,110.0,114.0,124.0,111.0,112.0,165.7,109.3,36.5,92.66666666666667,104.5,116.55833333333334,135.20416666666662,126.66666666666661,238.9,0.0,55.24224598930482,1790-12-31,74.0
98.0,1780-03-31,1780,3,98.0,70.0,110.0,114.0,124.0,111.0,118.0,134.0,39.0,88.66666666666667,102.33333333333333,114.89166666666667,133.70416666666662,128.30555555555551,238.9,0.0,55.35626666666667,1791-01-31,72.7
95.0,1780-04-30,1780,4,98.0,98.0,70.0,110.0,114.0,124.0,145.0,145.0,95.5,97.0,97.5,110.72500000000001,131.6208333333333,128.29166666666663,238.9,0.0,55.46170212765958,1791-02-28,62.0
107.2,1780-05-31,1780,5,95.0,98.0,98.0,70.0,110.0,114.0,140.0,238.9,80.3,100.06666666666666,96.36666666666667,107.99166666666667,126.13333333333328,129.03888888888883,238.9,0.0,55.59893899204245,1791-03-31,74.0
88.0,1780-06-30,1780,6,107.2,95.0,98.0,98.0,70.0,110.0,113.7,171.6,80.7,96.73333333333333,92.7,105.85000000000001,122.64999999999996,129.24166666666662,238.9,0.0,55.68465608465609,1791-04-30,77.2
86.0,1780-07-31,1780,7,88.0,107.2,95.0,98.0,98.0,70.0,143.0,153.0,95.0,93.73333333333333,95.36666666666667,101.10000000000001,119.85833333333329,128.99166666666662,238.9,0.0,55.7646437994723,1791-05-31,73.7
86.0,1780-08-31,1780,8,86.0,88.0,107.2,95.0,98.0,98.0,112.0,140.0,112.0,86.66666666666667,93.36666666666667,98.93333333333334,117.60833333333329,128.2694444444444,238.9,0.0,55.8442105263158,1791-06-30,64.2
93.7,1780-09-30,1780,9,86.0,86.0,88.0,107.2,95.0,98.0,111.0,171.7,116.2,88.56666666666666,92.65000000000002,97.49166666666667,114.35833333333329,127.64444444444439,238.9,0.0,55.94356955380579,1791-07-31,71.0
77.0,1780-10-31,1780,10,93.7,86.0,86.0,88.0,107.2,95.0,124.0,156.3,106.5,85.56666666666666,89.65000000000002,93.575,111.05416666666662,126.82499999999995,238.9,0.0,55.99869109947645,1791-08-31,43.0
60.0,1780-11-30,1780,11,77.0,93.7,86.0,86.0,88.0,107.2,114.0,150.3,146.0,76.89999999999999,81.78333333333335,89.075,107.29166666666661,124.43611111111106,238.9,0.0,56.009138381201055,1791-09-30,66.5
58.7,1780-12-31,1780,12,60.0,77.0,93.7,86.0,86.0,88.0,110.0,105.0,157.3,65.23333333333333,76.90000000000002,84.80000000000001,105.36249999999994,121.69722222222215,238.9,0.0,56.01614583333335,1791-10-31,61.7
98.7,1781-01-31,1781,1,58.7,60.0,77.0,93.7,86.0,86.0,70.0,114.7,177.3,72.46666666666665,79.01666666666668,87.19166666666668,104.69583333333327,119.51388888888881,238.9,0.0,56.127012987013,1791-11-30,67.0
74.7,1781-02-28,1781,2,98.7,58.7,60.0,77.0,93.7,86.0,98.0,165.7,109.3,77.36666666666666,77.13333333333334,85.25000000000001,100.9041666666666,118.55277777777769,238.9,0.0,56.17512953367877,1791-12-31,66.0
53.0,1781-03-31,1781,3,74.7,98.7,58.7,60.0,77.0,93.7,98.0,118.0,134.0,75.46666666666665,70.35000000000001,81.50000000000001,98.19583333333327,116.30277777777769,238.9,0.0,56.166925064599496,1792-01-31,58.0
68.3,1781-04-30,1781,4,53.0,74.7,98.7,58.7,60.0,77.0,95.0,145.0,145.0,65.33333333333333,68.90000000000002,79.27500000000002,94.99999999999994,114.17222222222215,238.9,0.0,56.19819587628867,1792-02-29,64.0
104.7,1781-05-31,1781,5,68.3,53.0,74.7,98.7,58.7,60.0,107.2,140.0,238.9,75.33333333333333,76.35000000000001,79.06666666666668,93.5291666666666,110.44444444444436,238.9,0.0,56.32287917737791,1792-03-31,63.0
97.7,1781-06-30,1781,6,104.7,68.3,53.0,74.7,98.7,58.7,88.0,113.7,171.6,90.23333333333333,82.85000000000001,79.87500000000001,92.86249999999994,108.39166666666658,238.9,0.0,56.42897435897438,1792-04-30,75.7
73.5,1781-07-31,1781,7,97.7,104.7,68.3,53.0,74.7,98.7,86.0,143.0,153.0,91.96666666666665,78.65000000000002,78.83333333333336,89.9666666666666,106.18333333333324,238.9,0.0,56.472634271099764,1792-05-31,62.0
66.0,1781-08-31,1781,8,73.5,97.7,104.7,68.3,53.0,74.7,86.0,112.0,140.0,79.06666666666666,77.20000000000002,77.16666666666669,88.04999999999994,104.12777777777768,238.9,0.0,56.49693877551022,1792-06-30,61.0
51.0,1781-09-30,1781,9,66.0,73.5,97.7,104.7,68.3,53.0,93.7,111.0,171.7,63.5,76.86666666666669,73.60833333333335,85.54999999999994,100.77499999999992,238.9,0.0,56.482951653944035,1792-07-31,45.8
27.3,1781-10-31,1781,10,51.0,66.0,73.5,97.7,104.7,68.3,77.0,124.0,156.3,48.1,70.03333333333335,69.46666666666668,81.52083333333327,97.19166666666658,238.9,0.0,56.40888324873098,1792-08-31,60.0
67.0,1781-11-30,1781,11,27.3,51.0,66.0,73.5,97.7,104.7,60.0,114.0,150.3,48.43333333333334,63.75000000000002,70.05000000000001,79.56249999999993,94.87777777777768,238.9,0.0,56.43569620253166,1792-09-30,59.0
35.2,1781-12-31,1781,12,67.0,27.3,51.0,66.0,73.5,97.7,58.7,110.0,105.0,43.166666666666664,53.33333333333335,68.09166666666668,76.44583333333327,92.9388888888888,238.9,0.0,56.382070707070724,1792-10-31,59.0
54.0,1782-01-31,1782,1,35.2,67.0,27.3,51.0,66.0,73.5,98.7,70.0,114.7,52.06666666666666,50.08333333333335,64.36666666666667,75.7791666666666,91.25277777777768,238.9,0.0,56.37607052896727,1792-11-30,57.0
37.5,1782-02-28,1782,2,54.0,35.2,67.0,27.3,51.0,66.0,74.7,98.0,165.7,42.23333333333333,45.33333333333335,61.26666666666667,73.25833333333327,87.69166666666658,238.9,0.0,56.328643216080415,1792-12-31,56.0
37.0,1782-03-31,1782,3,37.5,54.0,35.2,67.0,27.3,51.0,53.0,98.0,118.0,42.833333333333336,43.00000000000002,59.93333333333334,70.7166666666666,85.44166666666658,238.9,0.0,56.28020050125315,1793-01-31,56.0
41.0,1782-04-30,1782,4,37.0,37.5,54.0,35.2,67.0,27.3,68.3,95.0,145.0,38.5,45.28333333333335,57.65833333333334,68.4666666666666,82.55277777777769,238.9,0.0,56.24200000000002,1793-02-28,55.0
54.3,1782-05-31,1782,5,41.0,37.0,37.5,54.0,35.2,67.0,104.7,107.2,140.0,44.1,43.166666666666686,53.458333333333336,66.26249999999993,80.17222222222215,238.9,0.0,56.23715710723194,1793-03-31,55.5
38.0,1782-06-30,1782,6,54.3,41.0,37.0,37.5,54.0,35.2,97.7,88.0,113.7,44.43333333333334,43.633333333333354,48.48333333333333,64.1791666666666,78.06944444444437,238.9,0.0,56.19179104477613,1793-04-30,53.0
37.0,1782-07-31,1782,7,38.0,54.3,41.0,37.0,37.5,54.0,73.5,86.0,143.0,43.1,40.80000000000002,45.44166666666666,62.13749999999993,75.12499999999993,238.9,0.0,56.14416873449133,1793-05-31,52.3
44.0,1782-08-31,1782,8,37.0,38.0,54.3,41.0,37.0,37.5,66.0,86.0,112.0,39.66666666666667,41.883333333333354,43.60833333333333,60.38749999999993,73.23611111111103,238.9,0.0,56.114108910891105,1793-06-30,51.0
34.0,1782-09-30,1782,9,44.0,37.0,38.0,54.3,41.0,37.0,51.0,93.7,111.0,38.333333333333336,41.383333333333354,42.19166666666666,57.89999999999993,71.09722222222214,238.9,0.0,56.05950617283952,1793-07-31,50.0
23.2,1782-10-31,1782,10,34.0,44.0,37.0,38.0,54.3,41.0,27.3,77.0,124.0,33.73333333333334,38.416666666666686,41.849999999999994,55.65833333333327,68.29722222222215,238.9,0.0,55.97857142857144,1793-08-31,29.3
31.5,1782-11-30,1782,11,23.2,34.0,44.0,37.0,38.0,54.3,67.0,60.0,114.0,29.566666666666674,34.61666666666668,38.89166666666666,54.47083333333327,66.00555555555547,238.9,0.0,55.918427518427535,1793-09-30,24.0
30.0,1782-12-31,1782,12,31.5,23.2,34.0,44.0,37.0,38.0,35.2,58.7,110.0,28.233333333333338,33.28333333333335,38.45833333333333,53.27499999999993,63.78333333333325,238.9,0.0,55.85490196078433,1793-10-31,47.0
28.0,1783-01-31,1783,1,30.0,31.5,23.2,34.0,44.0,37.0,54.0,98.7,70.0,29.83333333333334,31.78333333333335,36.291666666666664,50.329166666666595,62.61666666666659,238.9,0.0,55.786797066014685,1793-11-30,44.0
38.7,1783-02-28,1783,2,28.0,30.0,31.5,23.2,34.0,44.0,37.5,74.7,98.0,32.23333333333334,30.900000000000016,36.39166666666666,48.829166666666595,60.969444444444356,238.9,0.0,55.74512195121953,1793-12-31,45.7
26.7,1783-03-31,1783,3,38.7,28.0,30.0,31.5,23.2,34.0,37.0,53.0,98.0,31.13333333333334,29.683333333333348,35.533333333333324,47.73333333333326,58.988888888888795,238.9,0.0,55.67445255474455,1794-01-31,45.0
28.3,1783-04-30,1783,4,26.7,38.7,28.0,30.0,31.5,23.2,41.0,68.3,95.0,31.233333333333338,30.53333333333335,34.474999999999994,46.0666666666666,57.13611111111103,238.9,0.0,55.60800970873788,1794-02-28,44.0
23.0,1783-05-31,1783,5,28.3,26.7,38.7,28.0,30.0,31.5,54.3,104.7,107.2,26.000000000000004,29.116666666666685,31.86666666666666,42.66249999999993,54.79722222222213,238.9,0.0,55.52905569007266,1794-03-31,38.0
25.2,1783-06-30,1783,6,23.0,28.3,26.7,38.7,28.0,30.0,38.0,97.7,88.0,25.500000000000004,28.31666666666668,30.799999999999994,39.641666666666595,53.05277777777769,238.9,0.0,55.45579710144929,1794-04-30,28.4
32.2,1783-07-31,1783,7,25.2,23.0,28.3,26.7,38.7,28.0,37.0,73.5,86.0,26.800000000000008,29.01666666666668,30.39999999999999,37.92083333333326,51.55833333333325,238.9,0.0,55.3997590361446,1794-05-31,55.7
20.0,1783-08-31,1783,8,32.2,25.2,23.0,28.3,26.7,38.7,44.0,66.0,86.0,25.800000000000008,25.900000000000016,28.39999999999999,36.0041666666666,49.724999999999916,238.9,0.0,55.31466346153848,1794-06-30,41.5
18.0,1783-09-30,1783,9,20.0,32.2,25.2,23.0,28.3,26.7,34.0,51.0,93.7,23.400000000000006,24.450000000000017,27.06666666666666,34.6291666666666,47.622222222222135,238.9,0.0,55.225179856115126,1794-07-31,41.0
8.0,1783-10-31,1783,10,18.0,20.0,32.2,25.2,23.0,28.3,23.2,27.3,77.0,15.333333333333337,21.066666666666684,25.799999999999994,33.82499999999993,45.70555555555547,238.9,0.0,55.11220095693782,1794-08-31,40.0
15.0,1783-11-30,1783,11,8.0,18.0,20.0,32.2,25.2,23.0,31.5,67.0,60.0,13.666666666666671,19.733333333333352,24.424999999999994,31.658333333333264,44.45555555555547,238.9,0.0,55.016467780429615,1794-09-30,11.1
10.5,1783-12-31,1783,12,15.0,8.0,18.0,20.0,32.2,25.2,30.0,35.2,58.7,11.166666666666671,17.28333333333335,22.799999999999994,30.629166666666595,43.11666666666658,238.9,0.0,54.91047619047621,1794-10-31,28.5
